sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,model_path,model_shorthand,stage,ingredient,step,tokens_seen
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.0,0,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.0030153989791870117,1,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.08964341878890991,2,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.308940052986145,3,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.3207066059112549,4,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.3779045343399048,5,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.3894619941711426,6,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.42905235290527344,7,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.43439221382141113,8,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.46325820684432983,9,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.4705204963684082,10,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.45933741331100464,11,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.44128769636154175,12,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.43549275398254395,13,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.44111448526382446,14,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.43378746509552,15,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.4303966164588928,16,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.4168328642845154,17,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.41713547706604004,18,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.39793848991394043,19,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.3861265778541565,20,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.3807430863380432,21,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.3788435459136963,22,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.38132011890411377,23,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.38317447900772095,24,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.3776925206184387,25,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.36946821212768555,26,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.3585395812988281,27,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.3500787615776062,28,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.33994144201278687,29,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.3236953616142273,30,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.307222843170166,31,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.29017943143844604,32,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.2696061134338379,33,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.24928879737854004,34,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.22630363702774048,35,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.207794189453125,36,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.19129836559295654,37,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.1753026843070984,38,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.1609950065612793,39,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the academic title.,title,title,Different Sense,0.19517534971237183,40,3.142857143,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.0,0,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.0031693577766418457,1,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.06983834505081177,2,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.3132193088531494,3,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.3482123613357544,4,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.43701696395874023,5,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.45961201190948486,6,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.4953990578651428,7,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.49140435457229614,8,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.5038818717002869,9,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.5008272528648376,10,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.4790254831314087,11,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.4550812244415283,12,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.4514085054397583,13,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.4625272750854492,14,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.4517228603363037,15,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.44665151834487915,16,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.43048298358917236,17,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.43131256103515625,18,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.4111133813858032,19,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.39822566509246826,20,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.38952213525772095,21,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.3845534920692444,22,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.38365310430526733,23,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.3842002749443054,24,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.3788159489631653,25,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.373272180557251,26,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.36577093601226807,27,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.35963088274002075,28,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.34805840253829956,29,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.3336719870567322,30,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.32089006900787354,31,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.30621570348739624,32,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.2894996404647827,33,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.2694593071937561,34,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.24547523260116577,35,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.2277800440788269,36,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.21110284328460693,37,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.19406741857528687,38,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.17942923307418823,39,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the poem title.,She liked the professional title.,title,title,Different Sense,0.21244078874588013,40,2.076923077,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.0,0,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.0021854043006896973,1,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.04241287708282471,2,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.12816858291625977,3,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.14158952236175537,4,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.13556480407714844,5,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.13217490911483765,6,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.12903547286987305,7,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.12608355283737183,8,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.1155136227607727,9,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.11898988485336304,10,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.10782063007354736,11,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.10179036855697632,12,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.10622537136077881,13,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.10273498296737671,14,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.09909927845001221,15,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.09638023376464844,16,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.09199821949005127,17,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.09486353397369385,18,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.09142589569091797,19,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.09021645784378052,20,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.08710819482803345,21,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.08519977331161499,22,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.08483809232711792,23,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.0847771167755127,24,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.08336621522903442,25,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.08149409294128418,26,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.0803099274635315,27,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.07815635204315186,28,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.0746009349822998,29,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.07060879468917847,30,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.0670996904373169,31,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.0630682110786438,32,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.05796879529953003,33,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.052722156047821045,34,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.04723465442657471,35,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.04237288236618042,36,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.038581788539886475,37,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.03515756130218506,38,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.032094717025756836,39,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the essay title.,She liked the poem title.,title,title,Same Sense,0.04171055555343628,40,4.0,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.0,0,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.0012535452842712402,1,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.04614359140396118,2,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.16660964488983154,3,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.16797173023223877,4,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.18227380514144897,5,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.1712484359741211,6,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.15856975317001343,7,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.15058773756027222,8,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.13746565580368042,9,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.13501453399658203,10,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.12156671285629272,11,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.11984759569168091,12,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.11463123559951782,13,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.10613161325454712,14,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.10791212320327759,15,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.10612815618515015,16,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.09767919778823853,17,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.09336239099502563,18,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.08790582418441772,19,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.08563143014907837,20,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.07978707551956177,21,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.07617634534835815,22,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.07682693004608154,23,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.0776820182800293,24,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.07695132493972778,25,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.07704246044158936,26,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.07663226127624512,27,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.07932758331298828,28,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.07825291156768799,29,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.07709932327270508,30,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.07698094844818115,31,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.07498347759246826,32,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.0724378228187561,33,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.06839275360107422,34,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.06337916851043701,35,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.05974984169006348,36,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.05557394027709961,37,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.05125361680984497,38,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
